citing,citing_long,citing_lat,citing_country,cited,cited_long,cited_lat,cited_country,citations
24559,-71.05,42.35,UNITED STATES,43069,-2.24,53.47,UNITED KINGDOM,1
24559,-71.05,42.35,UNITED STATES,45217,-2.1,57.15,UNITED KINGDOM,1
24578,-71.1,42.36,UNITED STATES,4445,170.5,-45.87,NEW ZEALAND,1
24578,-71.1,42.36,UNITED STATES,9682,-82.32,29.65,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,11923,-117.82,33.68,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,12706,-119.69,34.41,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,14911,-78.89,35.99,UNITED STATES,2
24578,-71.1,42.36,UNITED STATES,17079,23.73,37.97,GREECE,1
24578,-71.1,42.36,UNITED STATES,17928,-90.19,38.62,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,20622,-74.65,40.34,UNITED STATES,2
24578,-71.1,42.36,UNITED STATES,21359,-74,40.71,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,23243,-72.64,41.56,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,23694,-72.25,41.81,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,24054,-87.68,42.05,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,24578,-71.1,42.36,UNITED STATES,13
24578,-71.1,42.36,UNITED STATES,24607,-72.53,42.37,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,25846,-70.92,43.13,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,25882,-77.61,43.15,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,27952,-73.21,44.47,UNITED STATES,1
24578,-71.1,42.36,UNITED STATES,29438,-65.97,45.5,CANADA,1
24578,-71.1,42.36,UNITED STATES,34744,2.13,48.8,FRANCE,1
24578,-71.1,42.36,UNITED STATES,35517,-123.11,49.26,CANADA,1
24578,-71.1,42.36,UNITED STATES,37966,-0.13,50.82,UNITED KINGDOM,1
24578,-71.1,42.36,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
24578,-71.1,42.36,UNITED STATES,41799,13.37,52.51,GERMANY,1
24578,-71.1,42.36,UNITED STATES,44167,-1.61,54.97,UNITED KINGDOM,1
24605,-71.23,42.37,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
24605,-71.23,42.37,UNITED STATES,16166,-80.41,37.22,UNITED STATES,1
24605,-71.23,42.37,UNITED STATES,18455,-76.93,38.98,UNITED STATES,1
24605,-71.23,42.37,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
24605,-71.23,42.37,UNITED STATES,21359,-74,40.71,UNITED STATES,2
24605,-71.23,42.37,UNITED STATES,24605,-71.23,42.37,UNITED STATES,1
24605,-71.23,42.37,UNITED STATES,36766,8.68,50.11,GERMANY,1
24607,-72.53,42.37,UNITED STATES,13630,136.92,35.14,JAPAN,1
24607,-72.53,42.37,UNITED STATES,14911,-78.89,35.99,UNITED STATES,1
24607,-72.53,42.37,UNITED STATES,14995,-79.79,36.06,UNITED STATES,1
24607,-72.53,42.37,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
24607,-72.53,42.37,UNITED STATES,23509,-86.23,41.7,UNITED STATES,2
24607,-72.53,42.37,UNITED STATES,24607,-72.53,42.37,UNITED STATES,4
24607,-72.53,42.37,UNITED STATES,25680,-76.14,43.04,UNITED STATES,2
24607,-72.53,42.37,UNITED STATES,25882,-77.61,43.15,UNITED STATES,1
24607,-72.53,42.37,UNITED STATES,27952,-73.21,44.47,UNITED STATES,1
24607,-72.53,42.37,UNITED STATES,28623,-93.26,44.97,UNITED STATES,1
24663,-71.1,42.41,UNITED STATES,21359,-74,40.71,UNITED STATES,2
24680,12.11,42.41,ITALY,23846,12.49,41.9,ITALY,2
24707,-82.9,42.43,UNITED STATES,11312,-117.27,32.84,UNITED STATES,1
24718,-76.49,42.44,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
24718,-76.49,42.44,UNITED STATES,19985,-105.27,40.01,UNITED STATES,2
24718,-76.49,42.44,UNITED STATES,20883,-74.44,40.49,UNITED STATES,1
24718,-76.49,42.44,UNITED STATES,20949,-74.47,40.53,UNITED STATES,1
24718,-76.49,42.44,UNITED STATES,24607,-72.53,42.37,UNITED STATES,1
24718,-76.49,42.44,UNITED STATES,24718,-76.49,42.44,UNITED STATES,2
24718,-76.49,42.44,UNITED STATES,31051,6.63,46.51,SWITZERLAND,1
24718,-76.49,42.44,UNITED STATES,36766,8.68,50.11,GERMANY,1
24718,-76.49,42.44,UNITED STATES,41568,4.89,52.37,NETHERLANDS,1
24718,-76.49,42.44,UNITED STATES,46865,18.95,69.65,NORWAY,1
24755,-2.44,42.46,SPAIN,20765,-3.7,40.42,SPAIN,1
24755,-2.44,42.46,SPAIN,34871,2.34,48.85,FRANCE,1
24988,-76.17,42.6,UNITED STATES,24988,-76.17,42.6,UNITED STATES,1
25055,-73.75,42.65,UNITED STATES,24559,-71.05,42.35,UNITED STATES,1
25055,-73.75,42.65,UNITED STATES,25055,-73.75,42.65,UNITED STATES,1
25055,-73.75,42.65,UNITED STATES,43069,-2.24,53.47,UNITED KINGDOM,1
25114,-83.13,42.68,UNITED STATES,18403,-92.33,38.95,UNITED STATES,1
25114,-83.13,42.68,UNITED STATES,25114,-83.13,42.68,UNITED STATES,1
25144,-73.75,42.7,UNITED STATES,14408,139.74,35.67,JAPAN,1
25159,-73.2,42.71,UNITED STATES,14911,-78.89,35.99,UNITED STATES,1
25159,-73.2,42.71,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
25159,-73.2,42.71,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
25159,-73.2,42.71,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
25184,-73.68,42.73,UNITED STATES,25184,-73.68,42.73,UNITED STATES,1
25186,-84.48,42.73,UNITED STATES,11923,-117.82,33.68,UNITED STATES,2
25186,-84.48,42.73,UNITED STATES,15938,-122.03,36.97,UNITED STATES,1
25186,-84.48,42.73,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
25186,-84.48,42.73,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
25186,-84.48,42.73,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
25186,-84.48,42.73,UNITED STATES,42988,-2.97,53.4,UNITED KINGDOM,1
25268,-77.81,42.79,UNITED STATES,25268,-77.81,42.79,UNITED STATES,1
25289,-1.64,42.81,SPAIN,25289,-1.64,42.81,SPAIN,1
25298,-73.94,42.81,UNITED STATES,12706,-119.69,34.41,UNITED STATES,1
25298,-73.94,42.81,UNITED STATES,25298,-73.94,42.81,UNITED STATES,1
25334,-88.73,42.83,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
25339,-2.68,42.84,SPAIN,24559,-71.05,42.35,UNITED STATES,1
25372,-76.98,42.86,UNITED STATES,25372,-76.98,42.86,UNITED STATES,1
25414,-78.87,42.88,UNITED STATES,3502,149.12,-35.3,AUSTRALIA,1
25414,-78.87,42.88,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
25414,-78.87,42.88,UNITED STATES,20022,-75.34,40.03,UNITED STATES,1
25414,-78.87,42.88,UNITED STATES,23126,-81.69,41.5,UNITED STATES,1
25414,-78.87,42.88,UNITED STATES,25414,-78.87,42.88,UNITED STATES,1
25414,-78.87,42.88,UNITED STATES,27756,-68.29,44.34,UNITED STATES,1
25414,-78.87,42.88,UNITED STATES,38558,-114.06,51.04,CANADA,1
25414,-78.87,42.88,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
25414,-78.87,42.88,UNITED STATES,41568,4.89,52.37,NETHERLANDS,1
25531,-85.67,42.96,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
25566,-81.24,42.98,CANADA,15040,140.08,36.09,JAPAN,1
25566,-81.24,42.98,CANADA,20622,-74.65,40.34,UNITED STATES,1
25566,-81.24,42.98,CANADA,23509,-86.23,41.7,UNITED STATES,1
25680,-76.14,43.04,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
25680,-76.14,43.04,UNITED STATES,25680,-76.14,43.04,UNITED STATES,1
25686,-87.9,43.04,UNITED STATES,11312,-117.27,32.84,UNITED STATES,1
25686,-87.9,43.04,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
25686,-87.9,43.04,UNITED STATES,25686,-87.9,43.04,UNITED STATES,1
25686,-87.9,43.04,UNITED STATES,29617,-94.36,45.59,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,1706,153,-27.49,AUSTRALIA,2
25739,-89.38,43.07,UNITED STATES,9682,-82.32,29.65,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,9721,-95.36,29.76,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,11985,-118.19,33.76,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,13740,-80.83,35.22,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,14911,-78.89,35.99,UNITED STATES,2
25739,-89.38,43.07,UNITED STATES,16223,-76.7,37.27,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,17928,-90.19,38.62,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,19353,-75.76,39.67,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,19985,-105.27,40.01,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,21359,-74,40.71,UNITED STATES,2
25739,-89.38,43.07,UNITED STATES,21446,-74.25,40.74,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,21477,-74.41,40.75,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,24009,-93.62,42.02,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,24559,-71.05,42.35,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,25739,-89.38,43.07,UNITED STATES,8
25739,-89.38,43.07,UNITED STATES,25882,-77.61,43.15,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,26665,-84.76,43.59,UNITED STATES,1
25739,-89.38,43.07,UNITED STATES,29438,-65.97,45.5,CANADA,1
25739,-89.38,43.07,UNITED STATES,39603,-3.18,51.48,UNITED KINGDOM,1
25739,-89.38,43.07,UNITED STATES,42390,10.08,52.98,GERMANY,1
25750,-73.78,43.08,UNITED STATES,3502,149.12,-35.3,AUSTRALIA,1
25846,-70.92,43.13,UNITED STATES,11312,-117.27,32.84,UNITED STATES,1
25846,-70.92,43.13,UNITED STATES,17026,-121.29,37.95,UNITED STATES,1
25846,-70.92,43.13,UNITED STATES,25846,-70.92,43.13,UNITED STATES,1
25846,-70.92,43.13,UNITED STATES,25882,-77.61,43.15,UNITED STATES,1
25882,-77.61,43.15,UNITED STATES,21304,-73.99,40.69,UNITED STATES,1
25882,-77.61,43.15,UNITED STATES,21359,-74,40.71,UNITED STATES,2
25882,-77.61,43.15,UNITED STATES,24578,-71.1,42.36,UNITED STATES,2
25882,-77.61,43.15,UNITED STATES,24607,-72.53,42.37,UNITED STATES,1
25882,-77.61,43.15,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
25882,-77.61,43.15,UNITED STATES,42953,-1.46,53.38,UNITED KINGDOM,2
25920,-79.04,43.17,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
25920,-79.04,43.17,UNITED STATES,41633,-4.07,52.41,UNITED KINGDOM,1
26086,-79.88,43.26,CANADA,23811,-87.63,41.88,UNITED STATES,1
26086,-79.88,43.26,CANADA,26086,-79.88,43.26,CANADA,2
26131,-0.37,43.29,FRANCE,26131,-0.37,43.29,FRANCE,1
26131,-0.37,43.29,FRANCE,44502,12.56,55.67,DENMARK,1
26449,-80.52,43.46,CANADA,2365,115.85,-31.95,AUSTRALIA,1
26449,-80.52,43.46,CANADA,26449,-80.52,43.46,CANADA,1
26449,-80.52,43.46,CANADA,26759,-79.38,43.64,CANADA,1
26449,-80.52,43.46,CANADA,29460,-73.55,45.51,CANADA,1
26449,-80.52,43.46,CANADA,32693,-122.32,47.6,UNITED STATES,1
26449,-80.52,43.46,CANADA,35483,-122.97,49.24,CANADA,1
26576,-80.24,43.54,CANADA,22776,-105.59,41.31,UNITED STATES,1
26576,-80.24,43.54,CANADA,26576,-80.24,43.54,CANADA,1
26576,-80.24,43.54,CANADA,29666,-61.99,45.62,CANADA,1
26665,-84.76,43.59,UNITED STATES,44655,-4.24,55.85,UNITED KINGDOM,1
26687,1.44,43.6,FRANCE,10672,35.22,31.77,ISRAEL,1
26687,1.44,43.6,FRANCE,24054,-87.68,42.05,UNITED STATES,1
26687,1.44,43.6,FRANCE,26687,1.44,43.6,FRANCE,1
26687,1.44,43.6,FRANCE,40268,-1.25,51.75,UNITED KINGDOM,1
26717,3.87,43.61,FRANCE,35799,1.07,49.46,FRANCE,1
26759,-79.38,43.64,CANADA,2901,151.2,-33.86,AUSTRALIA,1
26759,-79.38,43.64,CANADA,10130,-84.28,30.43,UNITED STATES,1
26759,-79.38,43.64,CANADA,10810,34.76,32.04,ISRAEL,1
26759,-79.38,43.64,CANADA,12217,-83.37,33.95,UNITED STATES,1
26759,-79.38,43.64,CANADA,12554,-85.16,34.24,UNITED STATES,1
26759,-79.38,43.64,CANADA,14131,-80.84,35.49,UNITED STATES,3
26759,-79.38,43.64,CANADA,14818,-79.05,35.91,UNITED STATES,1
26759,-79.38,43.64,CANADA,14911,-78.89,35.99,UNITED STATES,1
26759,-79.38,43.64,CANADA,16890,-122.27,37.86,UNITED STATES,1
26759,-79.38,43.64,CANADA,19822,-83,39.96,UNITED STATES,1
26759,-79.38,43.64,CANADA,21599,-77.86,40.79,UNITED STATES,1
26759,-79.38,43.64,CANADA,22765,-72.92,41.3,UNITED STATES,1
26759,-79.38,43.64,CANADA,23811,-87.63,41.88,UNITED STATES,2
26759,-79.38,43.64,CANADA,24578,-71.1,42.36,UNITED STATES,1
26759,-79.38,43.64,CANADA,24718,-76.49,42.44,UNITED STATES,1
26759,-79.38,43.64,CANADA,25739,-89.38,43.07,UNITED STATES,1
26759,-79.38,43.64,CANADA,26086,-79.88,43.26,CANADA,1
26759,-79.38,43.64,CANADA,26576,-80.24,43.54,CANADA,1
26759,-79.38,43.64,CANADA,26759,-79.38,43.64,CANADA,5
26759,-79.38,43.64,CANADA,28623,-93.26,44.97,UNITED STATES,1
26759,-79.38,43.64,CANADA,29460,-73.55,45.51,CANADA,2
26759,-79.38,43.64,CANADA,29954,4.87,45.76,FRANCE,1
26759,-79.38,43.64,CANADA,32246,0.68,47.39,FRANCE,1
26759,-79.38,43.64,CANADA,34036,-123.36,48.42,CANADA,1
26759,-79.38,43.64,CANADA,37513,3.13,50.61,FRANCE,1
26759,-79.38,43.64,CANADA,39651,-0.12,51.5,UNITED KINGDOM,3
26759,-79.38,43.64,CANADA,41205,0.11,52.2,UNITED KINGDOM,1
26778,-70.25,43.65,UNITED STATES,26778,-70.25,43.65,UNITED STATES,1
26888,-72.28,43.7,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
26888,-72.28,43.7,UNITED STATES,26888,-72.28,43.7,UNITED STATES,3
26888,-72.28,43.7,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
26888,-72.28,43.7,UNITED STATES,44742,-3.2,55.95,UNITED KINGDOM,1
26893,10.39,43.7,ITALY,21359,-74,40.71,UNITED STATES,1
26965,-84.62,43.74,UNITED STATES,26965,-84.62,43.74,UNITED STATES,1
26976,-71.68,43.75,UNITED STATES,23432,-72.78,41.66,UNITED STATES,1
26987,-79.41,43.76,CANADA,26987,-79.41,43.76,CANADA,1
26999,-79.25,43.77,CANADA,39651,-0.12,51.5,UNITED KINGDOM,1
27356,-73.16,44.01,UNITED STATES,24366,-83.61,42.24,UNITED STATES,1
27386,-123.08,44.04,UNITED STATES,3899,144.95,-37.79,AUSTRALIA,1
27386,-123.08,44.04,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
27386,-123.08,44.04,UNITED STATES,21894,-73.9,40.9,UNITED STATES,1
27386,-123.08,44.04,UNITED STATES,27386,-123.08,44.04,UNITED STATES,2
27450,-70.21,44.09,UNITED STATES,31295,-117,46.73,UNITED STATES,1
27537,-94,44.16,UNITED STATES,24530,-83.04,42.33,UNITED STATES,1
27702,-78.31,44.3,CANADA,19822,-83,39.96,UNITED STATES,1
27871,8.93,44.41,ITALY,23846,12.49,41.9,ITALY,1
27871,8.93,44.41,ITALY,40268,-1.25,51.75,UNITED KINGDOM,1
27907,-93.15,44.44,UNITED STATES,8251,121.42,25.02,TAIWAN,1
27907,-93.15,44.44,UNITED STATES,9600,-98.49,29.42,UNITED STATES,1
27907,-93.15,44.44,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
27907,-93.15,44.44,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
27907,-93.15,44.44,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
27907,-93.15,44.44,UNITED STATES,27907,-93.15,44.44,UNITED STATES,1
27907,-93.15,44.44,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
27907,-93.15,44.44,UNITED STATES,43442,-1.54,53.79,UNITED KINGDOM,1
27952,-73.21,44.47,UNITED STATES,11201,-117.16,32.71,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,15938,-122.03,36.97,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,20873,-88.99,40.48,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,20883,-74.44,40.49,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,23509,-86.23,41.7,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,28623,-93.26,44.97,UNITED STATES,1
27952,-73.21,44.47,UNITED STATES,43161,-113.49,53.54,CANADA,1
28003,11.34,44.5,ITALY,31382,-71.21,46.81,CANADA,1
28020,-89.57,44.52,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
28020,-89.57,44.52,UNITED STATES,36175,6.63,49.75,GERMANY,1
28058,-69.63,44.55,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
28058,-69.63,44.55,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
28058,-69.63,44.55,UNITED STATES,26778,-70.25,43.65,UNITED STATES,1
28067,-123.26,44.56,UNITED STATES,28067,-123.26,44.56,UNITED STATES,1
28105,-75.16,44.59,UNITED STATES,23419,-91.52,41.65,UNITED STATES,1
28173,-63.57,44.64,CANADA,16890,-122.27,37.86,UNITED STATES,1
28173,-63.57,44.64,CANADA,28173,-63.57,44.64,CANADA,1
28173,-63.57,44.64,CANADA,39651,-0.12,51.5,UNITED KINGDOM,1
28376,10.33,44.79,ITALY,28376,10.33,44.79,ITALY,1
28392,-0.59,44.81,FRANCE,34926,2.19,48.88,FRANCE,1
28484,-68.67,44.88,UNITED STATES,21599,-77.86,40.79,UNITED STATES,1
28563,-123.04,44.93,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
28563,-123.04,44.93,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
28583,-93.09,44.94,UNITED STATES,2959,151.22,-33.9,AUSTRALIA,1
28583,-93.09,44.94,UNITED STATES,4372,147.33,-42.88,AUSTRALIA,1
28583,-93.09,44.94,UNITED STATES,12250,-117.37,33.98,UNITED STATES,1
28583,-93.09,44.94,UNITED STATES,20206,-75.06,40.13,UNITED STATES,1
28583,-93.09,44.94,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
28583,-93.09,44.94,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
28583,-93.09,44.94,UNITED STATES,34036,-123.36,48.42,CANADA,1
28583,-93.09,44.94,UNITED STATES,34871,2.34,48.85,FRANCE,1
28594,-73.92,44.95,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
28594,-73.92,44.95,UNITED STATES,20883,-74.44,40.49,UNITED STATES,1
28623,-93.26,44.97,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
28623,-93.26,44.97,UNITED STATES,18455,-76.93,38.98,UNITED STATES,1
28623,-93.26,44.97,UNITED STATES,21310,-75.2,40.69,UNITED STATES,1
28623,-93.26,44.97,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
28623,-93.26,44.97,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
28623,-93.26,44.97,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
28623,-93.26,44.97,UNITED STATES,28623,-93.26,44.97,UNITED STATES,4
28623,-93.26,44.97,UNITED STATES,39461,-0.54,51.43,UNITED KINGDOM,1
28634,-64.13,44.98,CANADA,36336,-97.14,49.89,CANADA,1
28843,6.98,45.11,ITALY,28843,6.98,45.11,ITALY,1
29045,-66.06,45.27,CANADA,18723,-86.53,39.16,UNITED STATES,1
29045,-66.06,45.27,CANADA,29045,-66.06,45.27,CANADA,1
29045,-66.06,45.27,CANADA,32628,-52.71,47.56,CANADA,1
29045,-66.06,45.27,CANADA,40268,-1.25,51.75,UNITED KINGDOM,1
29287,-75.69,45.42,CANADA,1706,153,-27.49,AUSTRALIA,1
29287,-75.69,45.42,CANADA,29287,-75.69,45.42,CANADA,3
29287,-75.69,45.42,CANADA,35517,-123.11,49.26,CANADA,2
29287,-75.69,45.42,CANADA,43161,-113.49,53.54,CANADA,1
29308,12.31,45.43,ITALY,39520,-2.59,51.45,UNITED KINGDOM,1
29308,12.31,45.43,ITALY,40094,8.23,51.66,GERMANY,1
29438,-65.97,45.5,CANADA,29438,-65.97,45.5,CANADA,1
29457,-122.67,45.51,UNITED STATES,3502,149.12,-35.3,AUSTRALIA,1
29457,-122.67,45.51,UNITED STATES,4022,145.11,-37.92,AUSTRALIA,1
29457,-122.67,45.51,UNITED STATES,13543,135.71,35.09,JAPAN,2
29457,-122.67,45.51,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
29457,-122.67,45.51,UNITED STATES,26180,-1.97,43.31,SPAIN,1
29457,-122.67,45.51,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,2
29460,-73.55,45.51,CANADA,7182,-157.85,21.3,UNITED STATES,1
29460,-73.55,45.51,CANADA,12345,-118.24,34.05,UNITED STATES,1
29460,-73.55,45.51,CANADA,29460,-73.55,45.51,CANADA,4
29460,-73.55,45.51,CANADA,34036,-123.36,48.42,CANADA,2
29563,-94.31,45.56,UNITED STATES,3899,144.95,-37.79,AUSTRALIA,1
29563,-94.31,45.56,UNITED STATES,10574,-97.14,31.57,UNITED STATES,1
29563,-94.31,45.56,UNITED STATES,17928,-90.19,38.62,UNITED STATES,1
29563,-94.31,45.56,UNITED STATES,23454,-86.25,41.67,UNITED STATES,1
29617,-94.36,45.59,UNITED STATES,24500,-71.16,42.32,UNITED STATES,1
29617,-94.36,45.59,UNITED STATES,29617,-94.36,45.59,UNITED STATES,1
29666,-61.99,45.62,CANADA,28173,-63.57,44.64,CANADA,1
29942,4.82,45.75,FRANCE,29942,4.82,45.75,FRANCE,1
29942,4.82,45.75,FRANCE,31382,-71.21,46.81,CANADA,1
30407,14.5,46.05,SLOVENIA,31095,15.65,46.55,SLOVENIA,1
30639,6.14,46.2,SWITZERLAND,30639,6.14,46.2,SWITZERLAND,1
30652,6.23,46.21,SWITZERLAND,34207,9.04,48.52,GERMANY,1
30934,-63.76,46.42,CANADA,31460,-96.77,46.87,UNITED STATES,1
31020,-80.99,46.49,CANADA,31020,-80.99,46.49,CANADA,1
31051,6.63,46.51,SWITZERLAND,29287,-75.69,45.42,CANADA,1
31051,6.63,46.51,SWITZERLAND,29942,4.82,45.75,FRANCE,1
31051,6.63,46.51,SWITZERLAND,30639,6.14,46.2,SWITZERLAND,1
31051,6.63,46.51,SWITZERLAND,36341,2.29,49.89,FRANCE,1
31051,6.63,46.51,SWITZERLAND,41707,6.91,52.45,GERMANY,1
31295,-117,46.73,UNITED STATES,9789,-90.07,29.95,UNITED STATES,1
31295,-117,46.73,UNITED STATES,31295,-117,46.73,UNITED STATES,1
31296,-117.18,46.73,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
31378,7.15,46.8,SWITZERLAND,34871,2.34,48.85,FRANCE,1
31382,-71.21,46.81,CANADA,45159,-98.3,56.95,CANADA,1
31556,7.44,46.94,SWITZERLAND,24578,-71.1,42.36,UNITED STATES,1
31556,7.44,46.94,SWITZERLAND,36623,8.27,50,GERMANY,1
31674,-122.82,47.04,UNITED STATES,31674,-122.82,47.04,UNITED STATES,1
31710,15.44,47.06,AUSTRIA,34939,11.18,48.89,GERMANY,1
31779,-88.57,47.12,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
31779,-88.57,47.12,UNITED STATES,14818,-79.05,35.91,UNITED STATES,1
31779,-88.57,47.12,UNITED STATES,16724,-89.21,37.72,UNITED STATES,1
31989,-122.44,47.25,UNITED STATES,21465,-111.88,40.75,UNITED STATES,1
31989,-122.44,47.25,UNITED STATES,31989,-122.44,47.25,UNITED STATES,1
32116,5.04,47.32,FRANCE,20883,-74.44,40.49,UNITED STATES,1
32214,8.53,47.37,SWITZERLAND,26869,0.08,43.69,FRANCE,1
32214,8.53,47.37,SWITZERLAND,32214,8.53,47.37,SWITZERLAND,1
32500,19.06,47.5,HUNGARY,11101,-89.87,32.58,UNITED STATES,1
32500,19.06,47.5,HUNGARY,39651,-0.12,51.5,UNITED KINGDOM,1
32537,8.47,47.51,SWITZERLAND,18637,-84.5,39.1,UNITED STATES,1
32537,8.47,47.51,SWITZERLAND,32693,-122.32,47.6,UNITED STATES,2
32563,7.64,47.52,SWITZERLAND,45699,18.28,59.28,SWEDEN,1
32693,-122.32,47.6,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
32693,-122.32,47.6,UNITED STATES,24450,-71.28,42.29,UNITED STATES,1
32693,-122.32,47.6,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
32693,-122.32,47.6,UNITED STATES,32693,-122.32,47.6,UNITED STATES,2
32693,-122.32,47.6,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,2
32693,-122.32,47.6,UNITED STATES,42988,-2.97,53.4,UNITED KINGDOM,1
32693,-122.32,47.6,UNITED STATES,43600,-1.08,53.95,UNITED KINGDOM,1
32814,9.17,47.66,GERMANY,2423,115.83,-32.06,AUSTRALIA,1
32814,9.17,47.66,GERMANY,10890,-110.96,32.22,UNITED STATES,1
32814,9.17,47.66,GERMANY,16400,-122.16,37.43,UNITED STATES,1
32814,9.17,47.66,GERMANY,19985,-105.27,40.01,UNITED STATES,1
32814,9.17,47.66,GERMANY,20784,-79.99,40.43,UNITED STATES,2
32814,9.17,47.66,GERMANY,23708,-71.41,41.82,UNITED STATES,1
32814,9.17,47.66,GERMANY,32693,-122.32,47.6,UNITED STATES,1
32814,9.17,47.66,GERMANY,32814,9.17,47.66,GERMANY,3
32814,9.17,47.66,GERMANY,36322,8.65,49.87,GERMANY,1
32814,9.17,47.66,GERMANY,38952,6.77,51.21,GERMANY,2
32814,9.17,47.66,GERMANY,39651,-0.12,51.5,UNITED KINGDOM,1
